,CIN.L,CIR.MI,CKN.L,CLE.MI,CLI.L,CRI.PA,CSP.MI,CSRT.L,CTAC.AS,CTRG.PA,DAN.MI,DTG.L,IMDA.PA,VIL.PA,WCW.L,MRN.PA,NEDAP.AS,BELI.PA,BOL.PA,BPSO.MI,BSD.PA,CBK.DE,CGG.PA,CGM.PA,CNA.L,CNE.L,COB.L,CON.DE,CWK.L,DCG.L,DJAN.L,DLAR.L,DOM.L,DPT.PA,DSM.AS,DSY.PA,DTE.DE,DVO.L,ECM.L,EDP.LS,ENEL.MI,EO.PA,EOAN.DE,ERF.PA,FCC.MC,FDI.L,FFP.PA,FME.DE,FNTS.PA,FRE.DE,G.MI,GBF.DE,GBT.PA,GEA.PA,GFC.PA,GFI.PA,GFRD.L,GSK.L,GUYD.PA,HDD.DE,HEI.DE,HEN.DE,HSBA.L,IBE.MC,IMI.L,INGA.AS,JEN.DE,JLT.L,KIE.L,KN.PA,LACR.PA,LBON.PA,LHA.DE,LIN.DE,LXS.DE,MAN.DE,MED.PA,MF.PA,ML.PA,MMT.PA,MRK.DE,MRW.L,NDA.F,NEX.L,NG.L,ODET.PA,PAC.MC,PHARM.AS,PNN.L,PSG.MC,PZC.L,REP.MC,RHK.DE,RSA.L,RTN.L,SAP.DE,SBRY.L,SCYR.MC,SDF.DE,SEM.LS,SGL.DE,SHB.L,SIE.DE,SIX2.F,SMDS.L,STAN.L,SU.PA,SZG.DE,TATE.L,TEF.MC,TKA.DE,TUI1.DE,UFF.PA,VOD.L,VOW.DE,WTB.L,COM.PA,DBG.PA,DEZ.F,DGE.L,DLN.L,DLTA.PA,DPLM.L,DRW3.F,DUE.F,DWHA.L,EBRO.MC,ECK.L,EKT.L,ELEC.PA,EMG.L,GIL.F,POL.MI,PVL.PA,REN.AS,SCHP.PA,AALB.AS,ACCEL.AS,ACE.MI,ACOMO.AS,ACX.MC,AMS.L,BVC.L,CAF.MC,CCC.L,CIB.PA,DG.PA,GAW.L,MCM.MC,PFP.L,UCG.MI,VLX.L,VSVS.L,XAR.L,XPO.PA,YNGA.L,ZTF.L,ZUC.MI,FUR.AS,FUTR.L,GAB.MI,GHT.L,GRG.L,GSC1.F,HCO.PA,HILS.L,IGR.L,INA.LS,ITE.L,LOOK.L,LSC.L,MKLW.L,MTC.L,PEN.L,PIRI.L,SG.MI,SPE.L,SUN.L,SVA.LS,TPT.L,AGK.L,ALY.L,BWY.L,CBG.L,CEM.MI,GHH.L,GNK.L,GRI.L,HAS.L,HEAD.L,HEIA.AS,HLMA.L,HMSO.L,HSV.L,HTG.L,HWDN.L,ICP.L,INCH.L,JHD.L,MARS.L,ROR.L,SUH.L,SVT.L,SYNT.L,TON.L,VPK.AS,WKL.AS,SAVE.PA,TRD.L,ADV.PA,ADVI.PA,ADZ.MC,AGL.MI,AIR.L,ALB.MC,ALCYB.PA,ARN.MI,ATE.PA,DBAN.DE,AUB.PA,AURS.PA,AVON.L,AVT.PA,AZK.MC,BAG.L,BCP.LS,BDB.MI,BESI.AS,BMED.MI,BZT.L,FCA.MI,HLCL.L,ICT.AS,SPR.F,BON.PA,BOSS.F,BPI.LS,BRI.MI,C21.L,CAR.L,CEN.PA,CHG.L,CMB.MI,COF.MI,HNT.L,IMB.L,IP.MI,IRC.MI,IRV.L,ISP.MI,ITM.MI,MON.MI,MS.MI,PRI.MI,RAT.MI,SAB.MI,SAL.MI,SO.MI,SPM.MI,TIT.MI,US.MI,JMT.LS,JUN3.F,KA.AS,LI.PA,MNZS.L,RM.L,SKB.F,SDT.PA,SIXH.L,TFI.PA,GBG.L,HOP.PA,HOT.DE,WYG.L,ADV.MC,ERA.PA,ERM.L,EUA.L,EURS.PA,EZE.MC,FAE.MC,FCCN.L,FDL.L,FIF.L,FLO.PA,FNM.MI,FSTA.L,FTC.L,GAM.PA,GLO.PA,GOE.PA,GPOR.L,IBG.MC,ING.PA,INN.PA,ITP.PA,ITS.PA,LAF.PA,LAN.PA,LAT.PA,LD.PA,LPE.PA,LSS.PA,MEL.MC,MMB.PA,MRM.PA,NHH.MC,OHL.MC,ORIA.PA,PCA.PA,PREC.PA,PSB.PA,PSF.MI,PVA.MC,RBT.PA,ROTH.PA,RUI.PA,SK.PA,SNC.MC,TVLY.PA,VID.MC,COST.L,ORDI.AS,PHR.LS,PNL.AS,PUM.DE,ROOD.AS,STRN.AS,BIG.PA,BIJ.F,BINCK.AS,BMS.L,BNP.DE,BNP.MI,BNZL.L,BOI.PA,BOY.L,DIM.PA,GBB.PA,LWB.L,OXB.L,AGTA.PA,BSRP.MI,CAL.L,KENDR.AS,NEA.MC,NEDSE.AS,NEWAY.AS,ALDBL.PA,ALDEL.PA,ALPHY.PA,APC.L,APR.PA,ARBB.L,ASM.AS,ASY.PA,AYM.L,RAL.PA,SII.PA,UAI.L,A2A.MI,AAL.L,ABF.L,AC.PA,ADS.DE,AF.PA,AGN.AS,AHT.L,AI.PA,ALT.PA,ALV.DE,ANA.MC,ASML.AS,ATA.PA,ATO.PA,AV.L,AVV.L,AZN.L,BAB.L,BARC.L,BAS.DE,BATS.L,BAYN.DE,BBA.L,BBVA.MC,BDEV.L,BEI.DE,BKG.L,BLND.L,BMPS.MI,BMW.DE,BN.PA,BNP.PA,BP.L,BRW.L,BT-A.L,BVS.L,BZU.MI,CDA.PA,CS.PA,DAI.DE,DBK.DE,EN.PA,FSJ.L,G1A.DE,LLOY.L,MGAM.L,RBS.L,RMS.PA,SAB.MC,SAN.MC
2007-09-03,1.6324803437692322e-17,0.0,0.0,0.0,5.807057641622311e-17,0.006348012100458751,0.0,0.018607144057150502,1.4584281311955984e-17,0.0,0.0,1.0942562423500847e-18,0.016358732629926598,0.00042726224652202944,0.0014884502814619303,9.786256950512487e-18,0.008888587520690296,0.007994637302012289,0.0,0.0,1.9038754561983857e-17,6.177898021417536e-19,4.046953502004675e-18,0.0022926987867855114,4.540093439714466e-21,8.154458465350548e-18,0.0,3.4585938848330887e-18,0.0,9.242858165960734e-18,0.0053475599654986125,2.9714084182333638e-18,8.81613537783959e-17,3.004672211094903e-18,0.0,0.0,1.122418519982328e-17,0.006339047658095847,0.0,0.006036973979387755,1.2073818320525333e-17,0.0,0.0,0.0,0.0,0.0,7.634260169194952e-18,0.00035302042819009835,0.0036717352918135444,6.943629636458516e-18,1.2192752882319174e-17,0.0,0.0018785145380392093,0.0,0.001440397582520994,1.4571110777343341e-18,2.512078493120077e-18,0.00025061393465986145,0.005191238202773781,0.0,0.0,7.75024879832469e-05,3.131899237071698e-18,0.0037635442908822785,1.040942276427191e-18,0.0,0.0,0.0,9.807902831253236e-19,0.0,0.006673518412133243,0.01647826707041657,0.0,0.0,3.134267321903038e-18,9.949465349241325e-18,0.0,0.0,4.02566672478971e-18,0.0,0.0,8.715864348224392e-18,0.0,8.518120838088391e-18,0.0011446728655246275,0.0010059104524620347,5.899704003867306e-17,0.0,0.009412752451186605,0.0,0.008063874279195228,0.0,0.0,0.0,0.0,0.0005241240687241907,9.267447014375296e-18,0.0,0.0,0.0,0.0,1.2468832738463253e-18,1.302130925285978e-18,0.0,9.256126240118782e-18,0.0,0.0,0.0,0.002468089427049048,0.0,0.0,0.0,0.0,0.0,0.0,1.1102573230083573e-17,0.0053635458947427885,0.0,0.0,0.0072532938645261625,1.9618856601405527e-17,0.002671321859157895,0.017546194898927326,0.0,0.0,0.04096962995172161,0.0018495320507555442,2.6868369840218366e-17,0.0010742979734103763,0.0,0.0,0.0,0.0,0.006006789118690875,0.0,0.0,0.0,0.0,0.0,0.014628377268644443,0.0,0.0016493219381470724,1.291499302959101e-17,0.014142956782690761,1.0560527617682205e-18,0.0,8.435228124371014e-18,1.3823156636603542e-17,0.0018791714684548186,0.0025992506546226304,7.578374235866326e-22,0.0,0.0,0.0,0.0,0.022365259546587163,0.002061703372076719,0.012175873069664578,0.0,0.0,0.0,0.0,0.019461864886859713,0.0,6.177759019468068e-18,0.0028131295001169996,0.021009633982477714,0.02566900496487905,3.138620940257788e-18,0.0,0.035029869858960325,0.006200969135534519,0.0,2.566388512933759e-18,0.0015454082649316659,0.0,0.0,1.1009079062112297e-17,0.0,0.0,0.0,5.793088922078394e-18,2.6802538101535828e-18,0.0,0.0,0.0,2.564492643937819e-18,7.381095642378254e-18,0.0,0.0,0.012906681522366957,7.069647522987569e-19,0.0,5.345257541479436e-19,0.0,0.0,0.0,7.846785131852079e-18,0.03583872062434204,1.2233337764955178e-05,0.0,0.0023055206786513987,0.0035081354122549003,0.0,0.024546526992213952,0.0,2.8020874842224674e-18,0.005982739747550636,0.0,0.00018851613522537073,0.007727582394767862,6.795050207645753e-18,0.0,0.0,0.0,0.003497864708751572,3.342168406271496e-19,4.436255300631368e-18,7.339831965555783e-20,1.2334774146701853e-17,0.0,3.593906549451222e-18,0.0,0.0,0.040654714706783925,0.0,5.633875618748555e-18,1.1412003993331378e-17,0.0,0.0016698545281706068,2.664826102263795e-18,0.0,0.0,0.00044075758466221877,0.0,1.4117715312476347e-17,0.005126052842499031,0.0,9.234074592716856e-21,0.0,0.0,3.395364146590886e-18,0.009830199211028769,0.0,0.0,0.01593810456520101,2.116911686198183e-19,0.016900813126982172,0.0,2.1024455092497894e-17,0.0,3.9912408589279234e-18,0.0,0.0,0.0,0.02025311061379378,0.0,0.0,4.133791673493868e-18,9.109030595424949e-18,0.0,5.650904949822051e-18,0.0,2.2748478051429956e-18,0.0,0.007214938011728154,0.0,0.0,1.890919291729296e-18,2.8252632348906837e-17,0.0,0.0,0.0002024857880480808,1.6124429563896522e-18,0.0020828894603989335,0.004854127852674179,9.403737993506573e-18,1.005908090280437e-18,0.0004964816479018364,0.004100746608679405,0.0,3.9075976713294594e-18,0.009829835289470252,9.436835717756429e-19,0.0059790287785620524,3.2941024829997663e-18,0.005903482826730199,0.02921697393321242,0.00042995159218988115,0.010390497734150898,6.3738897917746466e-18,9.784576522911886e-19,0.0,0.025408252273585757,0.0,0.00021269544956534504,0.0,0.0,0.013962430909391957,0.005145016136746089,0.0,0.019543717369707832,1.5216435684624974e-17,0.0,0.0,0.0,0.0014244615527714472,0.0,0.0,0.012932112074023134,0.0,4.650226771791693e-18,0.02967382474820579,0.0,9.267801872582997e-18,0.014749955267286063,0.022084786084588613,6.72626816910791e-19,0.0,0.0,0.027283366890496645,0.0035700372244757326,4.680095671239561e-18,2.992564475358087e-18,5.3749766107936585e-18,0.0,0.0,0.0,0.00541925911519099,0.0,0.0,6.650321676852151e-19,0.006608499298056353,0.0,0.0,1.3673764241818944e-18,0.002092565920389439,0.0,0.0,0.002199054412866092,0.0030624175345266564,0.0,0.03204640031988273,0.0027129820074010542,0.0,1.1277353658527277e-17,0.0,2.992766212526914e-18,0.0,0.006031086596771025,0.004505172132286735,1.1348241211756556e-17,0.0,0.0,0.03509845246351301,0.0,0.0,0.003166090395921731,0.0,0.0,0.0012192579525480039,5.078201046411867e-19,0.0,0.00596161641437301,0.0,0.0,0.0,0.0,0.0,8.293066000956579e-18,8.63079863469156e-18,3.879357091460252e-18,7.164574133896284e-19,0.0,1.1840775761893446e-17,0.0,0.0,0.0,4.793024317538746e-18,0.0,0.0,0.0,0.004687507550724563,0.0,0.0,1.4573510274359293e-18,4.9141070938862725e-18,1.803700473602118e-18,7.893484027683439e-19,0.0,5.493740314066403e-19,1.3729570352264987e-19,0.0034605569358814236,0.0,0.0,0.0,0.0,0.0,3.1611253727532554e-18,0.0016890160651361107,0.0,4.0210925574214525e-18,0.0,0.0,0.007526558028804608,0.0,6.864500836555371e-18,0.0,0.0,0.0,1.2991024252798809e-18,3.933283771129046e-18
2007-09-17,9.590393634782713e-18,5.489128014397674e-17,1.5796797260968055e-17,3.690744733094057e-17,1.4974388522468305e-17,0.00579604796398216,4.654472286739121e-18,0.018205205745353142,3.147939814689524e-17,8.295396316583753e-20,0.0,4.011063410455869e-18,0.01564741562163587,0.0006067667049780194,0.0015266823469241042,2.0670756749643776e-17,0.008747646586926455,0.009058993639898835,0.0,0.0,7.405486188794975e-20,9.088473674016669e-18,6.465527706973235e-18,0.001241191099247933,0.0,1.003699270356028e-17,3.585626178292293e-18,0.0,0.0,0.0,0.004694679052069882,0.0,2.8195212488522234e-17,9.180405795747213e-19,0.0,0.0,1.0483053718479545e-17,0.0067760628102438505,1.6436809465448755e-17,0.006466254262963535,0.0,0.0,9.806261188274413e-18,1.4606083051076974e-17,0.0,0.0,6.8566941564418855e-18,0.0003205373873577547,0.0038134801113013806,5.661844648003414e-18,0.0,0.0,0.0028251953589235428,0.0,0.001143407709475671,0.0,1.9972150001858762e-19,0.0014579711317455042,0.005494599156658639,0.0,0.0,9.23968199438898e-05,0.0,0.002220048702794507,0.0,0.0,8.231910401653317e-18,5.0483953209568455e-18,0.0,7.62537100728619e-18,0.006704262580514051,0.01695155597596632,7.539821360524722e-18,0.0,0.0,2.0066137469001695e-18,5.711979146377841e-18,1.569706019946313e-17,0.0,2.2947215363876746e-18,1.2682324214068275e-17,3.8036542009041272e-19,0.0,0.0,0.0009537303106911361,0.0010125313930533287,1.2211000879790029e-17,1.3650933054902887e-18,0.010409389254137938,0.0,0.007751654848673871,5.478341080770017e-18,0.0,0.0,0.0,0.000866622597799471,0.0,5.3415088922423775e-18,3.3810394225367225e-18,0.0,1.2809352331205149e-17,0.0,1.2110445558898555e-18,0.0,0.0,3.0414170532048397e-18,2.8946319128231533e-18,0.0,0.0026267470351201737,0.0,4.56464547222484e-18,0.0,1.909318253459695e-18,0.0,0.0,6.837206963108937e-18,0.005346922782842191,0.0,1.546235831023024e-17,0.006563182810928022,1.120232423136384e-18,0.003046258733233767,0.018328526463043136,0.0,1.4021966899192058e-18,0.040386606657607446,0.001730660096931439,0.0,0.0010381988205640355,6.223091014579979e-18,0.0,0.0,4.684334437313743e-18,0.005627976439042914,1.074236355997321e-17,1.6293570560845708e-17,0.0,1.5999151443430644e-17,0.0,0.014627032925098028,0.0,0.0013184847318096693,0.0,0.01273296998248452,6.5126779072351075e-18,1.3113056984101003e-18,0.0,8.807760267636097e-19,0.0012602845159460404,0.0025073569365883443,0.0,7.803048166017202e-18,2.821560473721861e-17,0.0,0.0,0.022206422172940003,0.001236268473087257,0.0117788790198931,5.815829320479885e-18,1.846832554362332e-18,7.7259667228795645e-19,4.042896901218747e-19,0.01945895798038915,0.0,2.2772661879347144e-19,0.0018919836884053662,0.02105053406033597,0.02477419324574931,0.0,4.884430597473038e-18,0.03613338717466808,0.004383685035384855,1.8341095590792368e-17,0.0,0.0015365439874241527,0.0,0.0,2.2943221172870962e-18,0.0,0.0,1.760114636692941e-18,2.472324928211307e-18,0.0,0.0,7.487573275246487e-18,0.0,0.0,0.0,7.768635287721426e-18,0.0,0.014805280400672916,3.757546632945936e-18,0.0,0.0,2.7266972044312196e-18,0.0,4.286345768220366e-19,0.0,0.03734013496044266,0.0,7.832642097654457e-19,0.002479022358274458,0.0039868599862530885,0.0,0.023765776228546198,5.124646401891356e-18,0.0,0.00548291639765348,0.0,0.0001609319165524782,0.00804636100798573,8.513313946469189e-18,2.944654879889146e-18,1.2574589236791663e-18,0.0,0.0032700335474973225,0.0,0.0,0.0,1.1708665126462e-17,8.89052708566718e-18,0.0,0.0,1.476889982626966e-18,0.04023767659540571,3.0401586112194838e-18,0.0,0.0,0.0,0.0016742415676819326,7.671349682520592e-18,0.0,1.5941563221344929e-18,0.0005076298760384049,0.0,0.0,0.006084648498137574,1.917280583461098e-18,9.500309224910794e-19,0.0,0.0,0.0,0.009927410040404719,3.9547705332932086e-18,0.0,0.014888821992707985,0.0,0.015679266362541674,0.0,3.717497498553814e-18,0.0,0.0,0.0,3.3272113910442794e-18,1.1559749035378687e-18,0.019828551039592003,0.0,0.0,0.0,5.231506657833727e-18,0.0,0.00028726689621793265,0.0,2.5480117361938212e-18,0.0,0.007696415961681087,0.0,1.5317950037440447e-18,0.0,1.2020389902297022e-17,0.0,1.1185684443372287e-18,0.0004919221457737161,0.0,0.0018000145419973977,0.007961006380958896,0.0,4.942971694879571e-18,0.0003696480723512718,0.004370562243304926,4.319673709012501e-18,3.3246178292805913e-18,0.0079979524526217,4.869001762339433e-18,0.006431067764343129,5.846365567149278e-19,0.006473415445576035,0.02957192213971574,0.0005691504063372205,0.011029211151548535,0.0,0.0,0.0,0.026203649527915172,1.3712751689809796e-17,0.0002085492139024154,0.0,0.0,0.013759916960685292,0.005296022105411452,0.0,0.019937385034789847,0.0,3.402212705022345e-20,0.0,0.0,0.0014806170969602628,0.0,6.781745158905682e-18,0.01271672226166925,0.0,0.0,0.03052343516130822,0.0,4.892401506689943e-18,0.014165090786958622,0.021102373779230944,0.0,6.552681756884565e-19,3.97742286816487e-18,0.026251328901703588,0.0052019629247309265,1.0595547888392075e-18,8.079191390186773e-18,2.7078811224036517e-18,3.784341515033289e-18,0.0,8.909147630022911e-18,0.004772631995881919,3.780678103558022e-18,0.0,1.1471191355263371e-17,0.007276686451896318,3.2131429435710423e-18,0.0,0.0,0.0020651297358066064,2.3163859556304203e-18,0.0,0.002053054357260308,0.0044389104573158,4.005267073372203e-18,0.031940257608369084,0.003113111605002678,0.0,0.0,6.03118327152791e-18,0.0,0.0,0.0066088152275542355,0.00503565561717521,0.0,0.0002537415057313095,0.0,0.03488000561185363,6.349220895620879e-18,0.0,0.003376190377150203,2.3339690727639704e-18,0.0,0.0,0.0,0.0,0.004407556934452061,0.0,0.0,5.751592123246819e-18,0.0,9.26586848103387e-18,2.2680245381058206e-18,2.158401239814551e-17,0.0,0.0,0.0,0.0,0.0,2.0555396238921054e-18,2.9472766032233215e-18,2.02154355685947e-17,1.0148099239747233e-17,1.2033816509033165e-18,0.0,0.0049787692638581646,5.675147062606442e-18,0.0,0.0,0.0,1.3939308875487356e-18,0.0,0.0,5.3623625102577285e-18,0.0,0.004144439653684392,3.1352484476878715e-18,0.0,0.0,0.0,1.0640033890427187e-17,6.1338883171241044e-18,0.001764437935257953,0.0,5.1489802874573916e-18,9.13840962341991e-18,1.2984271043286092e-17,0.006452040584890549,0.0,2.205944890018496e-18,0.0,0.0,2.2336444451582524e-18,1.7797512884877257e-18,0.0
2007-10-01,0.0002883907312635468,1.5724875498200467e-17,0.0,0.0,0.0,0.005559519291443182,9.38600337256862e-18,0.01620303666529462,0.0,1.2669595473452837e-17,0.0,5.591058798453713e-19,0.015604442239616653,0.0,0.001986337201826242,0.0,0.00813770604483016,0.009177285453131777,0.0,0.0,0.0,4.872782022206977e-18,0.0,0.0016927550431510296,0.0,0.0,9.956647452269428e-18,0.0,1.9472705122225127e-17,0.0,0.003869266172624974,2.6832825164545217e-19,1.0704641374061908e-17,7.02783236336893e-18,0.0,0.0,0.0,0.008371802213834286,0.0,0.006593074454893697,6.900181851239747e-18,1.811084995832668e-17,1.0157513224355163e-18,0.0,3.4642560670928858e-18,3.709024927128573e-18,0.0,0.0006732615620688994,0.004019389886852212,1.4895074377466871e-18,1.3450036169451035e-17,0.0,0.002836743145576203,1.9171770197933436e-17,0.0009285654356750339,3.040019776541405e-17,0.0,0.001916298665512951,0.00517859990138374,0.0,2.1384498188847486e-17,3.55504767118307e-05,0.0,0.0013754806921950813,9.372270642842402e-18,0.0,0.0,0.0,0.0,5.7155401000556034e-18,0.006475835711512667,0.01696311087740162,0.0,5.683668574997284e-19,0.0,1.6514813130853907e-17,0.0,7.98654131076279e-18,6.184664003936477e-20,4.025404967817855e-18,0.0,2.786738396466648e-18,0.0,0.0,0.0019197082801118586,0.0019156959954557923,0.0,0.0,0.01095109247227721,0.0,0.0072567292700087905,0.0,5.025586330430038e-05,1.1319642427988063e-17,7.896411711219012e-18,0.0005928398827577248,0.0,0.0,2.5081439661587884e-18,2.8851265672461554e-18,6.0850052837360885e-18,7.404907608684903e-18,1.3911589716365824e-18,0.0,7.420797366189144e-18,0.0,0.0,3.887470946313412e-18,0.003816973863806707,0.0,0.0,0.0,1.7922595124080355e-17,0.0,6.292898932727816e-18,0.0,0.003716039392394456,2.5734885875725174e-17,1.0918784085699965e-19,0.007677311994363967,0.0,0.0028823766802283167,0.018635445524765763,0.0,3.9603687193364855e-18,0.041482818502507256,0.001462686889972899,0.0,0.0010538009849352403,3.551013577796243e-18,0.0,2.656017389903668e-18,8.361498973710627e-18,0.00486873116195919,0.0,0.0,2.5436002359352614e-18,0.0,4.409706462965091e-18,0.014335686645117968,1.0033965528064243e-17,0.0012687056592906468,3.369377950169399e-18,0.012459411859428794,0.0,1.8028037491123715e-18,0.0,6.083125929384368e-18,0.0012291567696082553,0.002876987901467542,0.0,7.122805932579818e-18,4.3284431136309e-18,0.0,7.450276810922211e-18,0.021775214835396198,0.0012754802857454855,0.012055125099401423,1.2138643878644166e-18,2.762386199233087e-18,0.0,0.0,0.02009426073891825,6.521756647164087e-19,0.0,0.002216248934937847,0.020688553018046802,0.020625663198541106,0.0,2.3816069501241246e-18,0.036618679804851895,0.005391719976932825,0.0,1.007884503937892e-17,0.001487891635005218,0.0,0.0,3.884797498573641e-18,0.0,1.6233558487696077e-17,6.654926108340224e-18,2.2856064838651324e-19,2.712609778692096e-18,0.0,0.0,4.048541539112943e-18,2.3001973776078577e-18,2.805267242187836e-18,0.0,0.0,0.014922396725858576,0.0,0.0,0.0,0.0,0.0,4.017199336141329e-18,6.044824158300713e-18,0.03959057379499724,0.0,3.620682037707909e-18,0.0026789899791478103,0.003957784064581703,0.0,0.022779761296546127,1.1120682329611908e-17,0.0,0.005537385766227195,8.769226223805365e-18,0.00013172892720515788,0.008660106027013104,0.0,0.0,0.0,7.649400128437689e-18,0.003111975470478675,4.49782435925914e-18,2.1110915419345704e-17,0.0,7.76614069090926e-18,0.0,0.0,0.0,0.0,0.04303331111135619,0.0,0.0,1.3906031062649467e-18,0.0,0.001651132378042879,0.0,9.623750118686945e-19,1.4673919368894694e-18,0.0005569686777290996,0.0,0.0,0.0044585333489309325,0.0,0.0,3.4154486015661525e-18,0.0,0.0,0.009574935382730425,0.0,0.0,0.016905332394256033,0.0,0.016812064379987567,7.193559653455154e-19,7.896477885668016e-18,9.339332336866712e-19,8.741432955223583e-18,0.0,0.0,0.0,0.018483344015831325,0.0,0.0,0.0,1.2261344541987832e-17,0.0,0.0,0.0,0.0,1.4449151235406885e-17,0.005482229285026628,4.143936640874253e-18,2.0900331244711403e-18,0.0,2.5883275460172287e-17,0.0,0.0,6.748602658350629e-19,1.4860134268392632e-18,0.002755542679147415,0.007829144336263394,0.0,0.0,3.843996429231996e-05,0.004026859875248075,0.0,0.0,0.006813032170878691,0.0,0.006466920219729735,0.0,0.006907451978031824,0.03177139101497586,0.0005351862844133321,0.011303162926668456,0.0,7.359708450340478e-19,0.0,0.023562507378956488,0.0,0.0,3.600538535431018e-18,0.0,0.013911865645964883,0.00548776053441804,3.7534941568594235e-18,0.019804205910557482,0.0,0.0,8.518239773622075e-19,0.0,0.0012145806064901656,0.0,1.1003487380425395e-19,0.012992258356216957,0.0,1.4444086070323867e-18,0.031207241674052224,0.0,1.913473897627066e-18,0.013391768886146554,0.02143863260939014,5.675689846865249e-18,0.0,2.4763537608571504e-18,0.026032408251674907,0.0030004965111906923,0.0,6.915759316535345e-19,7.477183341887336e-19,0.0,1.379860346213598e-17,0.0,0.0057013672688647305,0.0,1.2167760636206033e-17,1.4182507910589191e-18,0.007093484640438425,9.793818452627848e-21,0.0,0.0,0.0019093426168702266,0.0,0.0,0.0019120048822284534,0.005011965636966103,4.8677659989724556e-18,0.03414431371751518,0.003998194159445361,0.0,0.0,1.6396572625373127e-18,0.0,1.0522531485062563e-18,0.006540435310688906,0.004650463518339504,0.0,0.0004485234068732055,3.1208267197094654e-18,0.0344530693350926,0.0,1.1103278449523793e-18,0.0032412699393043315,0.0,0.0,1.0689145512765444e-17,0.0,1.581693739165517e-17,0.003717114621373492,0.0,0.0,0.0,0.0,6.092932982726797e-18,0.0,0.0,0.0,3.748712424237823e-18,1.1405002005710323e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00486632548098166,1.3590643638695249e-18,0.0,3.039020401831609e-18,0.0,0.0,0.0,0.0,0.0,9.475360534239832e-18,0.004652504880730438,7.967588948567974e-18,3.2080578783868574e-18,7.758371810596162e-18,0.0,0.0,0.0,0.001847891349801771,0.0,7.02051346930906e-18,5.3439573340069825e-18,0.0,0.006424573405491645,0.0,1.087907941629742e-18,0.0,0.0,0.0,8.647068190943533e-18,7.410042745927632e-18
